<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
SBER,0,20170721,161326,162.340000000,10
SBER,0,20170721,161326,162.350000000,10
SBER,0,20170721,161326,162.350000000,10
SBER,0,20170721,161326,162.350000000,10
SBER,0,20170721,161326,162.360000000,10
SBER,0,20170721,161326,162.370000000,2310
SBER,0,20170721,161326,162.400000000,20
SBER,0,20170721,161326,162.400000000,500
SBER,0,20170721,161326,162.420000000,1730
SBER,0,20170721,161326,162.420000000,10
SBER,0,20170721,161326,162.420000000,440
SBER,0,20170721,161326,162.400000000,100
SBER,0,20170721,161326,162.400000000,100
SBER,0,20170721,161327,162.400000000,100
SBER,0,20170721,161327,162.390000000,100
SBER,0,20170721,161327,162.400000000,100
SBER,0,20170721,161327,162.370000000,10
SBER,0,20170721,161330,162.370000000,10
SBER,0,20170721,161331,162.370000000,20
SBER,0,20170721,161332,162.390000000,10
SBER,0,20170721,161333,162.390000000,10
SBER,0,20170721,161333,162.370000000,10
SBER,0,20170721,161333,162.410000000,10
SBER,0,20170721,161334,162.420000000,20
SBER,0,20170721,161334,162.430000000,10
SBER,0,20170721,161334,162.440000000,270
SBER,0,20170721,161334,162.450000000,10
SBER,0,20170721,161334,162.450000000,20
SBER,0,20170721,161334,162.450000000,500
SBER,0,20170721,161334,162.450000000,500
SBER,0,20170721,161334,162.450000000,500
SBER,0,20170721,161334,162.450000000,1170
SBER,0,20170721,161334,162.410000000,10
SBER,0,20170721,161334,162.410000000,10
SBER,0,20170721,161334,162.410000000,10
SBER,0,20170721,161335,162.420000000,10
SBER,0,20170721,161335,162.420000000,10
SBER,0,20170721,161336,162.430000000,10
SBER,0,20170721,161336,162.420000000,10
SBER,0,20170721,161336,162.400000000,10
SBER,0,20170721,161336,162.390000000,40
SBER,0,20170721,161337,162.400000000,10
SBER,0,20170721,161337,162.400000000,10
SBER,0,20170721,161337,162.400000000,10
SBER,0,20170721,161337,162.410000000,10
SBER,0,20170721,161338,162.400000000,2970
SBER,0,20170721,161338,162.390000000,460
SBER,0,20170721,161338,162.380000000,270
SBER,0,20170721,161339,162.370000000,10
SBER,0,20170721,161339,162.340000000,10
SBER,0,20170721,161339,162.340000000,10
SBER,0,20170721,161339,162.340000000,10
SBER,0,20170721,161339,162.340000000,10
SBER,0,20170721,161341,162.340000000,10
SBER,0,20170721,161341,162.370000000,10
SBER,0,20170721,161341,162.350000000,10
SBER,0,20170721,161342,162.360000000,10
SBER,0,20170721,161342,162.360000000,10
SBER,0,20170721,161343,162.350000000,10
SBER,0,20170721,161343,162.350000000,10
SBER,0,20170721,161343,162.350000000,10
SBER,0,20170721,161354,162.350000000,500
SBER,0,20170721,161357,162.360000000,10
SBER,0,20170721,161358,162.360000000,10
SBER,0,20170721,161359,162.360000000,10
SBER,0,20170721,161359,162.350000000,10
SBER,0,20170721,161400,162.370000000,400
SBER,0,20170721,161400,162.370000000,100
SBER,0,20170721,161400,162.380000000,300
SBER,0,20170721,161400,162.380000000,400
SBER,0,20170721,161400,162.380000000,100
SBER,0,20170721,161400,162.380000000,100
SBER,0,20170721,161400,162.380000000,100
SBER,0,20170721,161400,162.360000000,10
SBER,0,20170721,161401,162.380000000,3500
SBER,0,20170721,161401,162.370000000,10
SBER,0,20170721,161401,162.380000000,400
SBER,0,20170721,161401,162.380000000,400
SBER,0,20170721,161401,162.360000000,10
SBER,0,20170721,161402,162.380000000,400
SBER,0,20170721,161402,162.380000000,400
SBER,0,20170721,161402,162.380000000,2000
SBER,0,20170721,161402,162.380000000,500
SBER,0,20170721,161402,162.380000000,5510
SBER,0,20170721,161402,162.380000000,400
SBER,0,20170721,161402,162.380000000,1200
SBER,0,20170721,161402,162.380000000,1100
SBER,0,20170721,161402,162.380000000,4800
SBER,0,20170721,161402,162.380000000,3570
SBER,0,20170721,161402,162.380000000,3000
SBER,0,20170721,161402,162.380000000,2000
SBER,0,20170721,161402,162.380000000,400
SBER,0,20170721,161402,162.380000000,2590
SBER,0,20170721,161402,162.380000000,9700
SBER,0,20170721,161402,162.380000000,1600
SBER,0,20170721,161402,162.380000000,12300
SBER,0,20170721,161402,162.380000000,1000
SBER,0,20170721,161402,162.380000000,1300
SBER,0,20170721,161402,162.380000000,1200
SBER,0,20170721,161402,162.380000000,1600
SBER,0,20170721,161402,162.380000000,1800
SBER,0,20170721,161402,162.380000000,8630
SBER,0,20170721,161402,162.380000000,6390
SBER,0,20170721,161402,162.380000000,2000
SBER,0,20170721,161402,162.380000000,400
SBER,0,20170721,161402,162.380000000,1000
SBER,0,20170721,161402,162.380000000,100
SBER,0,20170721,161402,162.390000000,10
SBER,0,20170721,161402,162.400000000,10
SBER,0,20170721,161402,162.410000000,20
SBER,0,20170721,161402,162.420000000,20
SBER,0,20170721,161402,162.430000000,10
SBER,0,20170721,161402,162.430000000,10
SBER,0,20170721,161403,162.460000000,10
SBER,0,20170721,161404,162.460000000,90
SBER,0,20170721,161404,162.460000000,100
SBER,0,20170721,161404,162.460000000,10
SBER,0,20170721,161404,162.470000000,180
SBER,0,20170721,161405,162.480000000,10
SBER,0,20170721,161405,162.480000000,100
SBER,0,20170721,161405,162.480000000,110
SBER,0,20170721,161405,162.480000000,100
SBER,0,20170721,161405,162.490000000,280
SBER,0,20170721,161405,162.500000000,1690
SBER,0,20170721,161405,162.500000000,1810
SBER,0,20170721,161405,162.500000000,11090
SBER,0,20170721,161405,162.500000000,2300
SBER,0,20170721,161405,162.500000000,7000
SBER,0,20170721,161405,162.500000000,100
SBER,0,20170721,161405,162.510000000,100
SBER,0,20170721,161405,162.510000000,10
SBER,0,20170721,161405,162.520000000,10
SBER,0,20170721,161405,162.520000000,10
SBER,0,20170721,161405,162.520000000,10
SBER,0,20170721,161405,162.520000000,500
SBER,0,20170721,161405,162.530000000,10
SBER,0,20170721,161405,162.530000000,90
SBER,0,20170721,161405,162.530000000,120
SBER,0,20170721,161405,162.540000000,110
SBER,0,20170721,161405,162.540000000,1000
SBER,0,20170721,161405,162.540000000,1200
SBER,0,20170721,161405,162.550000000,100
SBER,0,20170721,161405,162.550000000,5530
SBER,0,20170721,161405,162.550000000,280
SBER,0,20170721,161405,162.550000000,300
SBER,0,20170721,161405,162.550000000,1500
SBER,0,20170721,161405,162.550000000,1500
SBER,0,20170721,161405,162.560000000,10
SBER,0,20170721,161405,162.560000000,100
SBER,0,20170721,161405,162.560000000,1000
SBER,0,20170721,161405,162.570000000,40
SBER,0,20170721,161405,162.580000000,1000
SBER,0,20170721,161405,162.580000000,800
SBER,0,20170721,161405,162.580000000,10
SBER,0,20170721,161405,162.580000000,70
SBER,0,20170721,161405,162.540000000,100
SBER,0,20170721,161405,162.550000000,200
SBER,0,20170721,161405,162.560000000,100
SBER,0,20170721,161405,162.570000000,1000
SBER,0,20170721,161405,162.560000000,300
SBER,0,20170721,161405,162.560000000,100
SBER,0,20170721,161405,162.570000000,1940
SBER,0,20170721,161405,162.580000000,150
SBER,0,20170721,161406,162.560000000,20
SBER,0,20170721,161406,162.580000000,280
SBER,0,20170721,161406,162.580000000,400
SBER,0,20170721,161407,162.540000000,20
SBER,0,20170721,161410,162.500000000,180
SBER,0,20170721,161411,162.490000000,400
SBER,0,20170721,161411,162.490000000,300
SBER,0,20170721,161411,162.490000000,400
SBER,0,20170721,161411,162.450000000,780
SBER,0,20170721,161413,162.490000000,370
SBER,0,20170721,161414,162.480000000,280
SBER,0,20170721,161414,162.470000000,1920
SBER,0,20170721,161417,162.510000000,10
SBER,0,20170721,161424,162.510000000,40
SBER,0,20170721,161436,162.550000000,100
SBER,0,20170721,161436,162.550000000,100
SBER,0,20170721,161436,162.550000000,100
SBER,0,20170721,161441,162.540000000,20
SBER,0,20170721,161441,162.540000000,50
SBER,0,20170721,161446,162.550000000,800
SBER,0,20170721,161446,162.580000000,3600
SBER,0,20170721,161446,162.580000000,10
SBER,0,20170721,161446,162.580000000,100
SBER,0,20170721,161446,162.590000000,2990
SBER,0,20170721,161455,162.590000000,2000
SBER,0,20170721,161455,162.600000000,200
SBER,0,20170721,161455,162.600000000,90
SBER,0,20170721,161455,162.600000000,120
SBER,0,20170721,161455,162.600000000,100
SBER,0,20170721,161455,162.600000000,260
SBER,0,20170721,161455,162.600000000,1690
SBER,0,20170721,161455,162.610000000,40
SBER,0,20170721,161455,162.610000000,60
SBER,0,20170721,161455,162.610000000,10
SBER,0,20170721,161455,162.610000000,100
SBER,0,20170721,161455,162.610000000,130
SBER,0,20170721,161455,162.610000000,150
SBER,0,20170721,161455,162.610000000,20
SBER,0,20170721,161455,162.610000000,830
SBER,0,20170721,161455,162.620000000,10
SBER,0,20170721,161455,162.620000000,40
SBER,0,20170721,161455,162.620000000,2000
SBER,0,20170721,161455,162.630000000,20
SBER,0,20170721,161455,162.630000000,10
SBER,0,20170721,161455,162.630000000,10
SBER,0,20170721,161455,162.640000000,20
SBER,0,20170721,161456,162.620000000,200
SBER,0,20170721,161459,162.610000000,300
SBER,0,20170721,161502,162.610000000,2170
SBER,0,20170721,161503,162.590000000,1000
SBER,0,20170721,161507,162.550000000,40
SBER,0,20170721,161508,162.590000000,10
SBER,0,20170721,161509,162.610000000,10
SBER,0,20170721,161509,162.610000000,10
SBER,0,20170721,161510,162.600000000,10
SBER,0,20170721,161510,162.600000000,20
SBER,0,20170721,161510,162.600000000,10
SBER,0,20170721,161510,162.600000000,10
SBER,0,20170721,161511,162.600000000,10
SBER,0,20170721,161511,162.600000000,10
SBER,0,20170721,161511,162.600000000,10
SBER,0,20170721,161511,162.600000000,10
SBER,0,20170721,161516,162.590000000,10
SBER,0,20170721,161520,162.590000000,10
SBER,0,20170721,161521,162.590000000,10
SBER,0,20170721,161521,162.590000000,10
SBER,0,20170721,161522,162.590000000,10
SBER,0,20170721,161522,162.600000000,10
SBER,0,20170721,161523,162.600000000,10
SBER,0,20170721,161523,162.600000000,10
SBER,0,20170721,161523,162.600000000,10
SBER,0,20170721,161524,162.590000000,10
SBER,0,20170721,161524,162.590000000,10
SBER,0,20170721,161524,162.610000000,100
SBER,0,20170721,161524,162.610000000,1590
SBER,0,20170721,161525,162.610000000,10
SBER,0,20170721,161526,162.600000000,10
SBER,0,20170721,161527,162.610000000,10
SBER,0,20170721,161527,162.590000000,10
SBER,0,20170721,161528,162.590000000,10
SBER,0,20170721,161529,162.610000000,10
SBER,0,20170721,161531,162.610000000,10
SBER,0,20170721,161532,162.610000000,10
SBER,0,20170721,161538,162.600000000,10
SBER,0,20170721,161538,162.610000000,10
SBER,0,20170721,161538,162.610000000,350
SBER,0,20170721,161538,162.610000000,400
SBER,0,20170721,161538,162.630000000,20
SBER,0,20170721,161538,162.630000000,10
SBER,0,20170721,161538,162.640000000,1980
SBER,0,20170721,161538,162.640000000,2240
SBER,0,20170721,161539,162.640000000,10
SBER,0,20170721,161540,162.640000000,390
SBER,0,20170721,161540,162.640000000,490
SBER,0,20170721,161540,162.640000000,1870
SBER,0,20170721,161540,162.650000000,400
SBER,0,20170721,161540,162.650000000,100
SBER,0,20170721,161540,162.650000000,90
SBER,0,20170721,161540,162.650000000,120
SBER,0,20170721,161540,162.650000000,50
SBER,0,20170721,161540,162.650000000,40
SBER,0,20170721,161540,162.650000000,400
SBER,0,20170721,161540,162.650000000,520
SBER,0,20170721,161540,162.650000000,150
SBER,0,20170721,161540,162.650000000,40
SBER,0,20170721,161540,162.650000000,10
SBER,0,20170721,161540,162.650000000,3840
SBER,0,20170721,161540,162.650000000,100
SBER,0,20170721,161540,162.660000000,100
SBER,0,20170721,161540,162.670000000,10
SBER,0,20170721,161540,162.670000000,20
SBER,0,20170721,161540,162.670000000,270
SBER,0,20170721,161540,162.670000000,400
SBER,0,20170721,161540,162.670000000,400
SBER,0,20170721,161540,162.670000000,930
SBER,0,20170721,161540,162.670000000,560
SBER,0,20170721,161540,162.670000000,1180
SBER,0,20170721,161540,162.670000000,1200
SBER,0,20170721,161540,162.670000000,1800
SBER,0,20170721,161540,162.670000000,220
SBER,0,20170721,161540,162.670000000,1300
SBER,0,20170721,161540,162.670000000,10
SBER,0,20170721,161540,162.670000000,2490
SBER,0,20170721,161540,162.670000000,1240
SBER,0,20170721,161540,162.680000000,100
SBER,0,20170721,161540,162.690000000,10
SBER,0,20170721,161540,162.690000000,10
SBER,0,20170721,161540,162.700000000,500
SBER,0,20170721,161540,162.700000000,200
SBER,0,20170721,161540,162.700000000,10
SBER,0,20170721,161540,162.700000000,1690
SBER,0,20170721,161540,162.700000000,500
SBER,0,20170721,161540,162.710000000,10
SBER,0,20170721,161540,162.730000000,10
SBER,0,20170721,161540,162.730000000,100
SBER,0,20170721,161540,162.730000000,10
SBER,0,20170721,161540,162.740000000,10
SBER,0,20170721,161540,162.740000000,6460
SBER,0,20170721,161541,162.750000000,100
SBER,0,20170721,161541,162.750000000,10
SBER,0,20170721,161541,162.750000000,2260
SBER,0,20170721,161541,162.750000000,2400
SBER,0,20170721,161541,162.750000000,340
SBER,0,20170721,161541,162.750000000,10
SBER,0,20170721,161541,162.760000000,1000
SBER,0,20170721,161541,162.760000000,120
SBER,0,20170721,161541,162.760000000,90
SBER,0,20170721,161541,162.760000000,50
SBER,0,20170721,161541,162.770000000,10
SBER,0,20170721,161541,162.770000000,10
SBER,0,20170721,161541,162.770000000,150
SBER,0,20170721,161541,162.770000000,360
SBER,0,20170721,161541,162.770000000,330
SBER,0,20170721,161541,162.780000000,20
SBER,0,20170721,161541,162.780000000,10
SBER,0,20170721,161542,162.780000000,70
SBER,0,20170721,161542,162.780000000,10
SBER,0,20170721,161542,162.780000000,10
SBER,0,20170721,161542,162.780000000,2590
SBER,0,20170721,161542,162.780000000,840
SBER,0,20170721,161543,162.780000000,200
SBER,0,20170721,161543,162.760000000,30
SBER,0,20170721,161543,162.780000000,370
SBER,0,20170721,161543,162.780000000,10
SBER,0,20170721,161543,162.790000000,10
SBER,0,20170721,161543,162.790000000,4280
SBER,0,20170721,161543,162.760000000,2100
SBER,0,20170721,161543,162.760000000,5170
SBER,0,20170721,161544,162.780000000,3000
SBER,0,20170721,161544,162.780000000,1000
SBER,0,20170721,161544,162.790000000,710
SBER,0,20170721,161544,162.790000000,1000
SBER,0,20170721,161544,162.800000000,190
SBER,0,20170721,161544,162.800000000,10
SBER,0,20170721,161544,162.800000000,30
SBER,0,20170721,161544,162.810000000,10
SBER,0,20170721,161544,162.810000000,50
SBER,0,20170721,161544,162.740000000,50
SBER,0,20170721,161544,162.780000000,50
SBER,0,20170721,161544,162.780000000,400
SBER,0,20170721,161545,162.710000000,320
SBER,0,20170721,161545,162.710000000,610
SBER,0,20170721,161545,162.700000000,500
SBER,0,20170721,161545,162.690000000,280
SBER,0,20170721,161545,162.690000000,400
SBER,0,20170721,161545,162.690000000,400
SBER,0,20170721,161545,162.680000000,80
SBER,0,20170721,161546,162.690000000,10
SBER,0,20170721,161546,162.690000000,270
SBER,0,20170721,161546,162.680000000,730
SBER,0,20170721,161547,162.670000000,10
SBER,0,20170721,161548,162.710000000,10
SBER,0,20170721,161548,162.720000000,10
SBER,0,20170721,161548,162.720000000,10
SBER,0,20170721,161548,162.720000000,10
SBER,0,20170721,161548,162.720000000,10
SBER,0,20170721,161551,162.730000000,10
SBER,0,20170721,161551,162.730000000,10
SBER,0,20170721,161553,162.770000000,20
SBER,0,20170721,161553,162.800000000,70
SBER,0,20170721,161554,162.730000000,10
SBER,0,20170721,161554,162.730000000,30
SBER,0,20170721,161554,162.730000000,290
SBER,0,20170721,161555,162.790000000,1000
SBER,0,20170721,161557,162.740000000,1000
SBER,0,20170721,161559,162.760000000,500
SBER,0,20170721,161559,162.750000000,2500
SBER,0,20170721,161600,162.790000000,10
SBER,0,20170721,161600,162.790000000,10
SBER,0,20170721,161601,162.730000000,100
SBER,0,20170721,161604,162.790000000,10
SBER,0,20170721,161605,162.790000000,10
SBER,0,20170721,161605,162.790000000,10
SBER,0,20170721,161606,162.790000000,10
SBER,0,20170721,161606,162.740000000,3000
SBER,0,20170721,161606,162.730000000,500
SBER,0,20170721,161609,162.730000000,500
SBER,0,20170721,161609,162.730000000,30
SBER,0,20170721,161609,162.720000000,10
SBER,0,20170721,161609,162.720000000,160
SBER,0,20170721,161610,162.730000000,410
SBER,0,20170721,161610,162.730000000,350
SBER,0,20170721,161611,162.760000000,100
SBER,0,20170721,161611,162.790000000,480
SBER,0,20170721,161611,162.710000000,250
SBER,0,20170721,161614,162.750000000,1060
SBER,0,20170721,161614,162.770000000,540
SBER,0,20170721,161624,162.780000000,30
SBER,0,20170721,161624,162.780000000,100
SBER,0,20170721,161624,162.790000000,170
SBER,0,20170721,161632,162.750000000,50
SBER,0,20170721,161640,162.720000000,550
SBER,0,20170721,161640,162.710000000,680
SBER,0,20170721,161640,162.710000000,8000
SBER,0,20170721,161640,162.710000000,4800
SBER,0,20170721,161640,162.710000000,7200
SBER,0,20170721,161640,162.710000000,4000
SBER,0,20170721,161640,162.710000000,1600
SBER,0,20170721,161640,162.710000000,1200
SBER,0,20170721,161640,162.710000000,1000
SBER,0,20170721,161640,162.710000000,5200
SBER,0,20170721,161640,162.710000000,1800
SBER,0,20170721,161640,162.710000000,7660
SBER,0,20170721,161640,162.710000000,4620
SBER,0,20170721,161640,162.710000000,2000
SBER,0,20170721,161640,162.710000000,1600
SBER,0,20170721,161640,162.710000000,1200
SBER,0,20170721,161640,162.710000000,2000
SBER,0,20170721,161640,162.710000000,24830
SBER,0,20170721,161640,162.710000000,15700
SBER,0,20170721,161640,162.710000000,4300
SBER,0,20170721,161640,162.710000000,2600
SBER,0,20170721,161640,162.710000000,1000
SBER,0,20170721,161642,162.710000000,5000
SBER,0,20170721,161642,162.710000000,10
SBER,0,20170721,161642,162.750000000,100
SBER,0,20170721,161645,162.720000000,20
SBER,0,20170721,161645,162.780000000,20
SBER,0,20170721,161645,162.780000000,100
SBER,0,20170721,161649,162.710000000,10
SBER,0,20170721,161649,162.710000000,10
SBER,0,20170721,161653,162.720000000,10
SBER,0,20170721,161653,162.720000000,10
SBER,0,20170721,161653,162.730000000,10
SBER,0,20170721,161653,162.740000000,10
SBER,0,20170721,161653,162.750000000,10
SBER,0,20170721,161653,162.760000000,10
SBER,0,20170721,161653,162.770000000,3940
SBER,0,20170721,161654,162.710000000,10
SBER,0,20170721,161655,162.710000000,10
SBER,0,20170721,161655,162.710000000,10
SBER,0,20170721,161658,162.710000000,10
SBER,0,20170721,161700,162.710000000,10
SBER,0,20170721,161702,162.710000000,10
SBER,0,20170721,161702,162.710000000,10
SBER,0,20170721,161703,162.710000000,10
SBER,0,20170721,161703,162.710000000,10
SBER,0,20170721,161704,162.710000000,10
SBER,0,20170721,161705,162.710000000,10
SBER,0,20170721,161706,162.710000000,10
SBER,0,20170721,161707,162.710000000,10
SBER,0,20170721,161707,162.710000000,10
SBER,0,20170721,161707,162.710000000,400
SBER,0,20170721,161707,162.710000000,400
SBER,0,20170721,161708,162.710000000,400
SBER,0,20170721,161708,162.710000000,25000
SBER,0,20170721,161708,162.710000000,1800
SBER,0,20170721,161708,162.710000000,5530
SBER,0,20170721,161708,162.710000000,400
SBER,0,20170721,161708,162.710000000,8000
SBER,0,20170721,161708,162.650000000,3000
SBER,0,20170721,161708,162.640000000,1500
SBER,0,20170721,161708,162.630000000,1100
SBER,0,20170721,161708,162.630000000,1900
SBER,0,20170721,161708,162.620000000,3000
SBER,0,20170721,161708,162.620000000,500
SBER,0,20170721,161708,162.610000000,200
SBER,0,20170721,161708,162.610000000,1500
SBER,0,20170721,161708,162.610000000,100
SBER,0,20170721,161708,162.630000000,100
SBER,0,20170721,161710,162.600000000,10
SBER,0,20170721,161710,162.590000000,1000
SBER,0,20170721,161711,162.590000000,10
SBER,0,20170721,161711,162.570000000,2000
SBER,0,20170721,161712,162.550000000,400
SBER,0,20170721,161712,162.550000000,400
SBER,0,20170721,161712,162.550000000,100
SBER,0,20170721,161713,162.560000000,10
SBER,0,20170721,161713,162.560000000,100
SBER,0,20170721,161713,162.570000000,10
SBER,0,20170721,161714,162.560000000,10
SBER,0,20170721,161717,162.580000000,10
SBER,0,20170721,161718,162.570000000,190
SBER,0,20170721,161718,162.550000000,830
SBER,0,20170721,161718,162.600000000,10
SBER,0,20170721,161719,162.570000000,20
SBER,0,20170721,161720,162.620000000,10
SBER,0,20170721,161722,162.640000000,120
SBER,0,20170721,161722,162.570000000,10
SBER,0,20170721,161725,162.560000000,10
SBER,0,20170721,161727,162.590000000,10
SBER,0,20170721,161727,162.630000000,10
SBER,0,20170721,161727,162.640000000,380
SBER,0,20170721,161727,162.640000000,600
SBER,0,20170721,161727,162.670000000,10
SBER,0,20170721,161728,162.620000000,190
SBER,0,20170721,161730,162.610000000,10
SBER,0,20170721,161730,162.590000000,10
SBER,0,20170721,161730,162.590000000,10
SBER,0,20170721,161733,162.630000000,10
SBER,0,20170721,161734,162.630000000,20
SBER,0,20170721,161734,162.630000000,10
SBER,0,20170721,161735,162.640000000,10
SBER,0,20170721,161735,162.640000000,10
SBER,0,20170721,161735,162.660000000,10
SBER,0,20170721,161736,162.650000000,10
SBER,0,20170721,161736,162.650000000,10
SBER,0,20170721,161736,162.650000000,10
SBER,0,20170721,161736,162.660000000,10
SBER,0,20170721,161736,162.670000000,10
SBER,0,20170721,161737,162.680000000,10
SBER,0,20170721,161737,162.680000000,10
SBER,0,20170721,161737,162.680000000,2990
SBER,0,20170721,161737,162.660000000,2010
SBER,0,20170721,161738,162.660000000,10
SBER,0,20170721,161739,162.670000000,10
SBER,0,20170721,161741,162.680000000,10
SBER,0,20170721,161742,162.670000000,10
SBER,0,20170721,161743,162.670000000,10
SBER,0,20170721,161744,162.670000000,10
SBER,0,20170721,161744,162.670000000,10
SBER,0,20170721,161744,162.680000000,10
SBER,0,20170721,161744,162.690000000,10
SBER,0,20170721,161744,162.700000000,180
SBER,0,20170721,161744,162.660000000,10
SBER,0,20170721,161745,162.660000000,10
SBER,0,20170721,161746,162.650000000,10
SBER,0,20170721,161747,162.640000000,10
SBER,0,20170721,161747,162.660000000,10
SBER,0,20170721,161747,162.670000000,10
SBER,0,20170721,161747,162.680000000,10
SBER,0,20170721,161747,162.700000000,170
SBER,0,20170721,161747,162.650000000,10
SBER,0,20170721,161748,162.640000000,10
SBER,0,20170721,161748,162.630000000,10
SBER,0,20170721,161749,162.630000000,10
SBER,0,20170721,161751,162.630000000,10
SBER,0,20170721,161751,162.640000000,10
SBER,0,20170721,161751,162.640000000,10
SBER,0,20170721,161751,162.630000000,10
SBER,0,20170721,161751,162.630000000,10
SBER,0,20170721,161752,162.650000000,10
SBER,0,20170721,161752,162.650000000,10
SBER,0,20170721,161752,162.690000000,180
SBER,0,20170721,161752,162.640000000,10
SBER,0,20170721,161752,162.640000000,10
SBER,0,20170721,161752,162.640000000,10
SBER,0,20170721,161754,162.630000000,10
SBER,0,20170721,161755,162.630000000,10
SBER,0,20170721,161755,162.650000000,10
SBER,0,20170721,161755,162.650000000,10
SBER,0,20170721,161755,162.650000000,10
SBER,0,20170721,161755,162.660000000,10
SBER,0,20170721,161755,162.660000000,10
SBER,0,20170721,161755,162.690000000,150
SBER,0,20170721,161755,162.640000000,10
SBER,0,20170721,161755,162.650000000,10
SBER,0,20170721,161756,162.650000000,10
SBER,0,20170721,161756,162.650000000,10
SBER,0,20170721,161757,162.650000000,10
SBER,0,20170721,161757,162.650000000,10
SBER,0,20170721,161757,162.650000000,10
SBER,0,20170721,161757,162.640000000,10
SBER,0,20170721,161758,162.640000000,10
SBER,0,20170721,161758,162.640000000,10
SBER,0,20170721,161758,162.660000000,10
SBER,0,20170721,161758,162.660000000,10
SBER,0,20170721,161758,162.660000000,10
SBER,0,20170721,161759,162.700000000,50
SBER,0,20170721,161759,162.700000000,140
SBER,0,20170721,161759,162.700000000,340
SBER,0,20170721,161759,162.700000000,200
SBER,0,20170721,161801,162.700000000,240
SBER,0,20170721,161806,162.700000000,4800
SBER,0,20170721,161806,162.700000000,200
SBER,0,20170721,161807,162.670000000,10
SBER,0,20170721,161807,162.670000000,10
SBER,0,20170721,161808,162.700000000,1320
SBER,0,20170721,161808,162.700000000,330
SBER,0,20170721,161810,162.670000000,10
SBER,0,20170721,161813,162.680000000,10
SBER,0,20170721,161813,162.700000000,90
SBER,0,20170721,161813,162.660000000,10
SBER,0,20170721,161814,162.670000000,10
SBER,0,20170721,161819,162.650000000,10
SBER,0,20170721,161821,162.660000000,10
SBER,0,20170721,161821,162.680000000,10
SBER,0,20170721,161821,162.690000000,10
SBER,0,20170721,161821,162.690000000,10
SBER,0,20170721,161821,162.650000000,10
SBER,0,20170721,161822,162.700000000,10
SBER,0,20170721,161823,162.700000000,10
SBER,0,20170721,161823,162.700000000,10
SBER,0,20170721,161823,162.700000000,10
SBER,0,20170721,161823,162.700000000,10
SBER,0,20170721,161824,162.660000000,10
SBER,0,20170721,161825,162.700000000,10
SBER,0,20170721,161825,162.700000000,10
SBER,0,20170721,161825,162.700000000,10
SBER,0,20170721,161826,162.670000000,10
SBER,0,20170721,161826,162.680000000,10
SBER,0,20170721,161826,162.670000000,300
SBER,0,20170721,161828,162.700000000,10
SBER,0,20170721,161828,162.700000000,10
SBER,0,20170721,161828,162.700000000,10
SBER,0,20170721,161829,162.670000000,10
SBER,0,20170721,161830,162.700000000,10
SBER,0,20170721,161830,162.700000000,10
SBER,0,20170721,161830,162.690000000,10
SBER,0,20170721,161830,162.690000000,10
SBER,0,20170721,161830,162.690000000,10
SBER,0,20170721,161830,162.690000000,10
SBER,0,20170721,161830,162.700000000,10
SBER,0,20170721,161831,162.700000000,10
SBER,0,20170721,161831,162.700000000,10
SBER,0,20170721,161831,162.700000000,10
SBER,0,20170721,161831,162.700000000,130
SBER,0,20170721,161831,162.700000000,10
SBER,0,20170721,161831,162.700000000,80
SBER,0,20170721,161831,162.700000000,340
SBER,0,20170721,161831,162.700000000,840
SBER,0,20170721,161831,162.690000000,10
SBER,0,20170721,161832,162.700000000,10
SBER,0,20170721,161832,162.700000000,10
SBER,0,20170721,161832,162.700000000,10
SBER,0,20170721,161832,162.700000000,810
SBER,0,20170721,161832,162.700000000,10
SBER,0,20170721,161833,162.700000000,10
SBER,0,20170721,161833,162.700000000,10
SBER,0,20170721,161834,162.700000000,10
SBER,0,20170721,161834,162.700000000,800
SBER,0,20170721,161834,162.700000000,10
SBER,0,20170721,161834,162.700000000,10
SBER,0,20170721,161834,162.700000000,10
SBER,0,20170721,161834,162.700000000,10
SBER,0,20170721,161835,162.700000000,10
SBER,0,20170721,161835,162.700000000,10
SBER,0,20170721,161835,162.700000000,780
SBER,0,20170721,161835,162.700000000,10
SBER,0,20170721,161836,162.710000000,10
SBER,0,20170721,161836,162.710000000,10
SBER,0,20170721,161836,162.710000000,10
SBER,0,20170721,161836,162.710000000,10
SBER,0,20170721,161837,162.700000000,10
SBER,0,20170721,161837,162.710000000,10
SBER,0,20170721,161837,162.700000000,10
SBER,0,20170721,161837,162.700000000,10
SBER,0,20170721,161837,162.710000000,10
SBER,0,20170721,161837,162.710000000,10
SBER,0,20170721,161838,162.710000000,10
SBER,0,20170721,161838,162.700000000,10
SBER,0,20170721,161838,162.700000000,10
SBER,0,20170721,161838,162.680000000,10
SBER,0,20170721,161838,162.700000000,10
SBER,0,20170721,161839,162.700000000,10
SBER,0,20170721,161839,162.700000000,10
SBER,0,20170721,161839,162.700000000,10
SBER,0,20170721,161839,162.680000000,10
SBER,0,20170721,161840,162.710000000,10
SBER,0,20170721,161840,162.680000000,10
SBER,0,20170721,161840,162.710000000,10
SBER,0,20170721,161840,162.680000000,10
SBER,0,20170721,161840,162.710000000,10
SBER,0,20170721,161840,162.710000000,10
SBER,0,20170721,161840,162.680000000,10
SBER,0,20170721,161840,162.710000000,10
