TRADEDATE,BOARDID,SECID,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
2012-04-09,RTSI,RTSI,Индекс РТС,Индекс РТС,1622.07,1612.26,1622.09,1591.92,247593632.6698,,,2,199744609785.143,USD,999999.999999
2012-04-10,RTSI,RTSI,Индекс РТС,Индекс РТС,1606.98,1622.07,1627.34,1605.62,286230948.3976,,,2,197885773308.78897,USD,999999.999999
2012-04-11,RTSI,RTSI,Индекс РТС,Индекс РТС,1615.69,1606.91,1625.37,1586.33,286358252.5698,,,2,198959019504.42398,USD,999999.999999
2012-04-12,RTSI,RTSI,Индекс РТС,Индекс РТС,1620.19,1615.69,1622.63,1600.05,309150855.3013,,,2,199513013456.23,USD,999999.999999
2012-04-13,RTSI,RTSI,Индекс РТС,Индекс РТС,1612.74,1618.72,1628.98,1608.03,310046529.53400004,,,2,198595223903.524,USD,999999.999999
2012-04-16,RTSI,RTSI,Индекс РТС,Индекс РТС,1587.58,1612.74,1617.73,1583.61,268747291.126,,,2,195497558068.68802,USD,999999.999999
2012-04-17,RTSI,RTSI,Индекс РТС,Индекс РТС,1585.4,1587.58,1591.91,1575.81,253010526.4832,,,2,195228747765.758,USD,999999.999999
2012-04-18,RTSI,RTSI,Индекс РТС,Индекс РТС,1583.06,1585.4,1597.98,1577.47,320532086.0739,,,2,194940971698.452,USD,999999.999999
2012-04-19,RTSI,RTSI,Индекс РТС,Индекс РТС,1609.56,1583.06,1615.52,1578.06,380334137.1445,,,2,198204244690.20898,USD,999999.999999
2012-04-20,RTSI,RTSI,Индекс РТС,Индекс РТС,1619.53,1609.16,1620.18,1597.18,301669735.8013,,,2,199432288767.624,USD,999999.999999
2012-04-23,RTSI,RTSI,Индекс РТС,Индекс РТС,1572.88,1619.53,1619.53,1571.83,282482425.6776,,,2,193687129023.58,USD,999999.999999
2012-04-24,RTSI,RTSI,Индекс РТС,Индекс РТС,1576.22,1572.88,1587.83,1565.59,242870534.4464,,,2,194098330701.633,USD,999999.999999
2012-04-25,RTSI,RTSI,Индекс РТС,Индекс РТС,1583.42,1576.22,1592.8,1576.22,234742267.6847,,,2,194985739041.677,USD,999999.999999
2012-04-26,RTSI,RTSI,Индекс РТС,Индекс РТС,1574.61,1583.42,1595.78,1566.39,259528780.3581,,,2,193900356301.143,USD,999999.999999
2012-04-27,RTSI,RTSI,Индекс РТС,Индекс РТС,1594.2,1574.61,1595.45,1560.46,236663596.3635,,,2,196312048335.40198,USD,999999.999999
2012-04-28,RTSI,RTSI,Индекс РТС,Индекс РТС,1593.97,1594.2,1600.36,1588.39,75255167.1143,,,2,196283830022.87198,USD,999999.999999
2012-05-02,RTSI,RTSI,Индекс РТС,Индекс РТС,1569.1,1593.97,1610.11,1569.05,217272219.5698,,,2,193222326501.685,USD,999999.999999
2012-05-03,RTSI,RTSI,Индекс РТС,Индекс РТС,1560.11,1569.1,1574.06,1556.52,223194736.9913,,,2,192114109806.49698,USD,999999.999999
2012-05-04,RTSI,RTSI,Индекс РТС,Индекс РТС,1498.05,1560.11,1560.78,1494.2,284280764.0035,,,2,184472930918.528,USD,999999.999999
2012-05-05,RTSI,RTSI,Индекс РТС,Индекс РТС,1489.55,1498.05,1503.2,1485.6,63412949.3045,,,2,183426275717.92398,USD,999999.999999
2012-05-07,RTSI,RTSI,Индекс РТС,Индекс РТС,1488.64,1489.59,1494.17,1456.26,177357978.2889,,,2,183313894268.62,USD,999999.999999
2012-05-08,RTSI,RTSI,Индекс РТС,Индекс РТС,1481.06,1488.64,1494.13,1470.89,222545734.3374,,,2,182380927085.523,USD,999999.999999
2012-05-10,RTSI,RTSI,Индекс РТС,Индекс РТС,1489.45,1481.06,1498.25,1466.73,282370805.4382,,,2,183413045984.17398,USD,999999.999999
2012-05-11,RTSI,RTSI,Индекс РТС,Индекс РТС,1464.53,1489.63,1490.28,1451.27,242999226.6113,,,2,180344893725.103,USD,999999.999999
2012-05-12,RTSI,RTSI,Индекс РТС,Индекс РТС,1453.91,1463.63,1464.22,1443.6,66394630.1616,,,2,179036924696.583,USD,999999.999999
2012-05-14,RTSI,RTSI,Индекс РТС,Индекс РТС,1401.73,1453.91,1456.61,1399.32,230551674.7696,,,2,172611978202.151,USD,999999.999999
2012-05-15,RTSI,RTSI,Индекс РТС,Индекс РТС,1400.77,1401.73,1407.25,1379.81,313595410.1142,,,2,172493544993.584,USD,999999.999999
2012-05-16,RTSI,RTSI,Индекс РТС,Индекс РТС,1373.82,1400.77,1400.77,1358.67,304193067.3494,,,2,169175237785.337,USD,999999.999999
2012-05-17,RTSI,RTSI,Индекс РТС,Индекс РТС,1313.43,1373.61,1378.77,1304.15,381608658.3051,,,2,161737920083.478,USD,999999.999999
2012-05-18,RTSI,RTSI,Индекс РТС,Индекс РТС,1289.46,1313.43,1314.01,1263.31,312092059.8589,,,2,158786736219.259,USD,999999.999999
2012-05-21,RTSI,RTSI,Индекс РТС,Индекс РТС,1318.29,1289.46,1318.29,1283.34,247330696.0418,,,2,162336897521.125,USD,999999.999999
2012-05-22,RTSI,RTSI,Индекс РТС,Индекс РТС,1321.87,1318.29,1327.77,1307.39,245281768.5495,,,2,162777293904.175,USD,999999.999999
2012-05-23,RTSI,RTSI,Индекс РТС,Индекс РТС,1264.29,1321.87,1322.02,1262.27,284470274.4396,,,2,155686568388.806,USD,999999.999999
2012-05-24,RTSI,RTSI,Индекс РТС,Индекс РТС,1287.43,1264.29,1289.51,1248.58,302191316.3388,,,2,158536889508.743,USD,999999.999999
2012-05-25,RTSI,RTSI,Индекс РТС,Индекс РТС,1272.69,1287.43,1294.73,1270.64,239349866.7737,,,2,156721399992.836,USD,999999.999999
2012-05-28,RTSI,RTSI,Индекс РТС,Индекс РТС,1277.15,1272.69,1298.27,1270.53,188091543.8822,,,2,157270371677.392,USD,999999.999999
2012-05-29,RTSI,RTSI,Индекс РТС,Индекс РТС,1307.03,1277.93,1309.4,1276.56,219281081.3353,,,2,160949555339.712,USD,999999.999999
2012-05-30,RTSI,RTSI,Индекс РТС,Индекс РТС,1273.26,1307.03,1307.28,1268.33,267232195.1945,,,2,156790988820.18698,USD,999999.999999
2012-05-31,RTSI,RTSI,Индекс РТС,Индекс РТС,1242.43,1273.26,1280.36,1238.89,254322520.0013,,,2,152995602585.772,USD,999999.999999
2012-06-01,RTSI,RTSI,Индекс РТС,Индекс РТС,1227.65,1242.43,1250.46,1200.67,270935263.326,,,2,151174840076.439,USD,999999.999999
2012-06-04,RTSI,RTSI,Индекс РТС,Индекс РТС,1239.99,1227.3,1242.81,1207.1,189732250.6092,,,2,152694910395.86902,USD,999999.999999
2012-06-05,RTSI,RTSI,Индекс РТС,Индекс РТС,1246.4,1239.44,1259.39,1233.38,179214318.3964,,,2,153484193273.814,USD,999999.999999
2012-06-06,RTSI,RTSI,Индекс РТС,Индекс РТС,1277.54,1246.4,1279.8,1237.61,186253082.7394,,,2,157318804103.216,USD,999999.999999
2012-06-07,RTSI,RTSI,Индекс РТС,Индекс РТС,1303.96,1277.54,1311.66,1269.95,232116074.6382,,,2,160572263735.13,USD,999999.999999
2012-06-08,RTSI,RTSI,Индекс РТС,Индекс РТС,1282.48,1303.88,1307.24,1264.83,135379103.0326,,,2,157926716486.155,USD,999999.999999
2012-06-09,RTSI,RTSI,Индекс РТС,Индекс РТС,1296.98,1282.48,1299.73,1282.48,44303579.0627,,,2,159712259656.026,USD,999999.999999
2012-06-13,RTSI,RTSI,Индекс РТС,Индекс РТС,1309.58,1296.98,1312.44,1291.48,129642523.4554,,,2,161263646152.874,USD,999999.999999
2012-06-14,RTSI,RTSI,Индекс РТС,Индекс РТС,1304.07,1309.53,1311.91,1295.86,135847610.4132,,,2,160585952562.204,USD,999999.999999
2012-06-15,RTSI,RTSI,Индекс РТС,Индекс РТС,1337.5,1304.07,1338.31,1303.0,135986126.6318,,,2,164702402789.85098,USD,999999.999999
2012-06-18,RTSI,RTSI,Индекс РТС,Индекс РТС,1348.38,1337.5,1361.05,1334.13,147154367.4046,,,2,153601748869.583,USD,999999.999999
2012-06-19,RTSI,RTSI,Индекс РТС,Индекс РТС,1350.15,1348.38,1352.93,1336.35,1098033211.4331,,,2,153803601373.981,USD,999999.999999
2012-06-20,RTSI,RTSI,Индекс РТС,Индекс РТС,1332.64,1350.15,1355.44,1330.91,889635823.9327,,,2,151807984784.376,USD,999999.999999
2012-06-21,RTSI,RTSI,Индекс РТС,Индекс РТС,1306.85,1332.64,1338.37,1305.8,1103403129.5092,,,2,148870422780.103,USD,999999.999999
2012-06-22,RTSI,RTSI,Индекс РТС,Индекс РТС,1281.88,1306.85,1306.85,1261.61,932581946.4661,,,2,146026448736.98,USD,999999.999999
2012-06-25,RTSI,RTSI,Индекс РТС,Индекс РТС,1261.89,1281.88,1284.26,1259.68,798503259.8095,,,2,143748348448.648,USD,999999.999999
2012-06-26,RTSI,RTSI,Индекс РТС,Индекс РТС,1288.67,1261.89,1297.25,1261.89,811234889.2873,,,2,146799048818.6,USD,999999.999999
2012-06-27,RTSI,RTSI,Индекс РТС,Индекс РТС,1306.82,1288.46,1308.56,1286.11,927657439.6607,,,2,148866856144.629,USD,999999.999999
2012-06-28,RTSI,RTSI,Индекс РТС,Индекс РТС,1280.92,1306.82,1317.89,1279.23,980625349.5527,,,2,145916540323.182,USD,999999.999999
2012-06-29,RTSI,RTSI,Индекс РТС,Индекс РТС,1350.51,1280.92,1352.66,1277.65,1284132994.0783,,,2,153843849554.194,USD,999999.999999
2012-07-02,RTSI,RTSI,Индекс РТС,Индекс РТС,1357.34,1350.51,1365.65,1341.15,1029057074.2074,,,2,154621886767.413,USD,999999.999999
2012-07-03,RTSI,RTSI,Индекс РТС,Индекс РТС,1408.43,1357.34,1409.81,1357.34,1344690692.9918,,,2,160442579184.118,USD,999999.999999
2012-07-04,RTSI,RTSI,Индекс РТС,Индекс РТС,1408.21,1407.72,1412.12,1394.86,778569195.4246,,,2,160417299874.424,USD,999999.999999
2012-07-05,RTSI,RTSI,Индекс РТС,Индекс РТС,1388.07,1407.41,1416.88,1381.97,1440606395.34,,,2,158122625515.331,USD,999999.999999
2012-07-06,RTSI,RTSI,Индекс РТС,Индекс РТС,1357.71,1388.07,1393.61,1353.88,975303843.5343,,,2,154663731970.209,USD,999999.999999
2012-07-09,RTSI,RTSI,Индекс РТС,Индекс РТС,1352.5,1357.71,1361.23,1343.05,756474155.8864,,,2,154070371490.416,USD,999999.999999
2012-07-10,RTSI,RTSI,Индекс РТС,Индекс РТС,1362.95,1352.5,1378.65,1339.68,1048251964.5858,,,2,155260638751.79,USD,999999.999999
2012-07-11,RTSI,RTSI,Индекс РТС,Индекс РТС,1355.86,1361.34,1362.05,1343.28,1020292934.516,,,2,154454018669.232,USD,999999.999999
2012-07-12,RTSI,RTSI,Индекс РТС,Индекс РТС,1340.17,1355.86,1357.41,1329.94,910019354.7612,,,2,152666461942.178,USD,999999.999999
2012-07-13,RTSI,RTSI,Индекс РТС,Индекс РТС,1368.69,1340.17,1369.59,1340.17,828162467.8424,,,2,155914725989.115,USD,999999.999999
2012-07-16,RTSI,RTSI,Индекс РТС,Индекс РТС,1374.02,1368.69,1375.76,1363.28,718569188.2458,,,2,156521748750.654,USD,999999.999999
2012-07-17,RTSI,RTSI,Индекс РТС,Индекс РТС,1382.0,1374.02,1400.49,1374.02,1027304764.7596,,,2,157431435885.279,USD,999999.999999
2012-07-18,RTSI,RTSI,Индекс РТС,Индекс РТС,1390.63,1382.0,1397.62,1382.0,730467483.4606,,,2,158414595608.854,USD,999999.999999
2012-07-19,RTSI,RTSI,Индекс РТС,Индекс РТС,1413.97,1390.63,1423.99,1390.63,975122006.7966,,,2,161072811075.167,USD,999999.999999
2012-07-20,RTSI,RTSI,Индекс РТС,Индекс РТС,1391.55,1413.97,1415.69,1391.16,727350945.6774,,,2,158519547463.551,USD,999999.999999
2012-07-23,RTSI,RTSI,Индекс РТС,Индекс РТС,1323.96,1391.55,1393.57,1315.48,1218466727.3209,,,2,150819824029.073,USD,999999.999999
2012-07-24,RTSI,RTSI,Индекс РТС,Индекс РТС,1314.27,1323.96,1336.38,1310.45,1009866573.5778,,,2,149715910469.176,USD,999999.999999
2012-07-25,RTSI,RTSI,Индекс РТС,Индекс РТС,1318.31,1314.27,1333.44,1291.93,1259200196.5326,,,2,150176292860.451,USD,999999.999999
2012-07-26,RTSI,RTSI,Индекс РТС,Индекс РТС,1349.9,1317.38,1353.26,1311.95,1099668380.7555,,,2,153774131742.00302,USD,999999.999999
2012-07-27,RTSI,RTSI,Индекс РТС,Индекс РТС,1382.82,1350.09,1382.82,1348.33,963327382.0266,,,2,157524770283.192,USD,999999.999999
2012-07-30,RTSI,RTSI,Индекс РТС,Индекс РТС,1398.07,1382.82,1405.15,1382.82,877104280.1281,,,2,159261788583.14902,USD,999999.999999
2012-07-31,RTSI,RTSI,Индекс РТС,Индекс РТС,1377.35,1398.07,1401.13,1373.2,967184584.0275,,,2,156902079208.493,USD,999999.999999
2012-08-01,RTSI,RTSI,Индекс РТС,Индекс РТС,1374.98,1377.06,1383.59,1370.11,792969656.7443,,,2,156631621950.65,USD,999999.999999
2012-08-02,RTSI,RTSI,Индекс РТС,Индекс РТС,1355.32,1374.98,1393.09,1344.62,1316839726.3224,,,2,154392564703.353,USD,999999.999999
2012-08-03,RTSI,RTSI,Индекс РТС,Индекс РТС,1398.33,1351.06,1399.91,1348.95,982681243.7446,,,2,159291028145.49698,USD,999999.999999
2012-08-06,RTSI,RTSI,Индекс РТС,Индекс РТС,1433.54,1398.33,1439.16,1396.73,1352208725.319,,,2,163302640822.612,USD,999999.999999
2012-08-07,RTSI,RTSI,Индекс РТС,Индекс РТС,1445.34,1436.77,1447.41,1424.25,1059393328.8877,,,2,164646780544.25598,USD,999999.999999
2012-08-08,RTSI,RTSI,Индекс РТС,Индекс РТС,1444.79,1445.34,1448.67,1428.65,873381718.4936,,,2,164584185837.397,USD,999999.999999
